# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
        62   -4.5944441239e+01    1.3688665250e+00    5.2194473732e+02    5.2200000000e+02    0.0000000000e+00   -4.5944401920e+01    9.9437347960e-01    9.9233716475e-01
        63   -4.5941988264e+01    1.3017143995e+00    5.2301333367e+02    5.2300000000e+02    0.0000000000e+00   -4.5950639533e+01    9.9470222093e-01    9.9808795411e-01
        64   -4.5998935182e+01    1.2267804030e+00    5.2309420451e+02    5.2300000000e+02    0.0000000000e+00   -4.5952925363e+01    9.9313109193e-01    9.9808795411e-01
        65   -4.6010706770e+01    1.5584740978e+00    5.2424643202e+02    5.2400000000e+02    0.0000000000e+00   -4.5954575357e+01    9.9272707396e-01    9.9045801527e-01
        66   -4.5972536624e+01    1.6036671022e+00    5.2219500765e+02    5.2200000000e+02    0.0000000000e+00   -4.5958461918e+01    9.9376273170e-01    9.9233716475e-01
        67   -4.5970962072e+01    1.4151799917e+00    5.2314598209e+02    5.2300000000e+02    0.0000000000e+00   -4.5955343532e+01    9.9315590960e-01    9.9617590822e-01
        68   -4.5940093082e+01    1.3927480353e+00    5.2403030066e+02    5.2400000000e+02    0.0000000000e+00   -4.5957899132e+01    9.9325652128e-01    9.9236641221e-01
        69   -4.5950599463e+01    1.2903427534e+00    5.2193890460e+02    5.2200000000e+02    0.0000000000e+00   -4.5959664210e+01    9.9447670881e-01    9.9616858238e-01
        70   -4.5928679165e+01    1.4089064533e+00    5.2190307741e+02    5.2200000000e+02    0.0000000000e+00   -4.5955948445e+01    9.9334262188e-01    9.9042145594e-01
        71   -4.5982690301e+01    1.3786967189e+00    5.2305174005e+02    5.2300000000e+02    0.0000000000e+00   -4.5955722087e+01    9.9438969392e-01    9.9617590822e-01
        72   -4.5992571935e+01    1.3256697441e+00    5.2213861052e+02    5.2200000000e+02    0.0000000000e+00   -4.5958807609e+01    9.9395182790e-01    9.9808429119e-01
        73   -4.5969043953e+01    1.5074257743e+00    5.2611946811e+02    5.2600000000e+02    0.0000000000e+00   -4.5958100312e+01    9.9262202451e-01    9.9619771863e-01
        74   -4.5988259291e+01    1.0713437582e+00    5.2404491109e+02    5.2400000000e+02    0.0000000000e+00   -4.5966261314e+01    9.9282326923e-01    9.9809160305e-01
        75   -4.5988418315e+01    1.3973108675e+00    5.2713610625e+02    5.2700000000e+02    0.0000000000e+00   -4.5963204966e+01    9.9531768027e-01    9.9810246679e-01
        76   -4.5955722877e+01    1.2949044355e+00    5.2700185571e+02    5.2700000000e+02    0.0000000000e+00   -4.5969951825e+01    9.9332721288e-01    9.9810246679e-01
        77   -4.6005303869e+01    1.4288857364e+00    5.2803984969e+02    5.2800000000e+02    0.0000000000e+00   -4.5969958608e+01    9.9369299768e-01    9.9431818182e-01
        78   -4.5964807209e+01    1.5244390879e+00    5.2906822676e+02    5.2900000000e+02    0.0000000000e+00   -4.5973033615e+01    9.9438005110e-01    9.9432892250e-01
        79   -4.5967934515e+01    1.3438518870e+00    5.2795462806e+02    5.2800000000e+02    0.0000000000e+00   -4.5975362660e+01    9.9362452734e-01    9.9810606061e-01
        80   -4.5915775179e+01    1.2145428642e+00    5.2680193729e+02    5.2700000000e+02    0.0000000000e+00   -4.5973678355e+01    9.9457586592e-01    9.9240986717e-01
        81   -4.5891550754e+01    1.0950933103e+00    5.2464345480e+02    5.2500000000e+02    0.0000000000e+00   -4.5971046466e+01    9.9282292320e-01    9.9619047619e-01
        82   -4.5908176060e+01    1.2603692169e+00    5.2363882273e+02    5.2400000000e+02    0.0000000000e+00   -4.5966118206e+01    9.9283197228e-01    9.9427480916e-01
        83   -4.5914593534e+01    1.2053065546e+00    5.2173700826e+02    5.2200000000e+02    0.0000000000e+00   -4.5963668979e+01    9.9320247723e-01    9.9616858238e-01
        84   -4.5956775590e+01    1.2091851897e+00    5.2189297301e+02    5.2200000000e+02    0.0000000000e+00   -4.5959614855e+01    9.9278836557e-01    9.9425287356e-01
        85   -4.5944079857e+01    1.6993574201e+00    5.2394568903e+02    5.2400000000e+02    0.0000000000e+00   -4.5960159894e+01    9.9452379344e-01    9.9618320611e-01
        86   -4.5967634546e+01    1.7751753208e+00    5.2294014887e+02    5.2300000000e+02    0.0000000000e+00   -4.5964131724e+01    9.9207164103e-01    9.9808795411e-01
        87   -4.5940340755e+01    1.7330477886e+00    5.2394269814e+02    5.2400000000e+02    0.0000000000e+00   -4.5962607222e+01    9.9223306448e-01    9.9809160305e-01
        88   -4.5918388867e+01    1.4045357231e+00    5.2482124639e+02    5.2500000000e+02    0.0000000000e+00   -4.5964505996e+01    9.9457057988e-01    9.9428571429e-01
        89   -4.5957457350e+01    1.4192392067e+00    5.2386141107e+02    5.2400000000e+02    0.0000000000e+00   -4.5965847199e+01    9.9262993966e-01    9.9427480916e-01
        90   -4.5950093510e+01    1.5082653946e+00    5.2397021425e+02    5.2400000000e+02    0.0000000000e+00   -4.5964250119e+01    9.9218012884e-01    9.9618320611e-01
        91   -4.5991337960e+01    1.3691450278e+00    5.2302446778e+02    5.2300000000e+02    0.0000000000e+00   -4.5964580974e+01    9.9500531547e-01    9.9808795411e-01
        92   -4.5945731398e+01    1.3014447604e+00    5.2402827164e+02    5.2400000000e+02    0.0000000000e+00   -4.5963466981e+01    9.9254600037e-01    9.9618320611e-01
        93   -4.5949698355e+01    1.3144659020e+00    5.2290212003e+02    5.2300000000e+02    0.0000000000e+00   -4.5965433248e+01    9.9367353894e-01    1.0000000000e+00
