# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
        84   -4.5231959923e+01    1.4738306689e+00    5.0530507350e+02    5.0500000000e+02    5.0000000000e-01   -4.5132596312e+01    9.9319626335e-01    9.9603960396e-01
        85   -4.5222509055e+01    1.4843629618e+00    5.0747681543e+02    5.0700000000e+02    5.0000000000e-01   -4.5130619108e+01    9.9337084017e-01    9.9605522682e-01
        86   -4.5162625347e+01    1.3550205546e+00    5.0829416158e+02    5.0800000000e+02    2.5000000000e-01   -4.5136100625e+01    9.9374603451e-01    9.9212598425e-01
        87   -4.5167107416e+01    1.3063406797e+00    5.0514973969e+02    5.0500000000e+02    2.5000000000e-01   -4.5137973387e+01    9.9275373659e-01    9.9603960396e-01
        88   -4.5301607264e+01    1.5068671437e+00    5.0551737708e+02    5.0500000000e+02    5.0000000000e-01   -4.5132089562e+01    9.9472250244e-01    9.9603960396e-01
        89   -4.5218966172e+01    1.7132441474e+00    5.0461701319e+02    5.0400000000e+02    5.0000000000e-01   -4.5135078641e+01    9.9505224382e-01    9.9206349206e-01
        90   -4.5208966646e+01    2.2726971463e+00    5.0031493341e+02    5.0000000000e+02    5.0000000000e-01   -4.5134312341e+01    9.9561965961e-01    9.9200000000e-01
        91   -4.5217398087e+01    1.4139899221e+00    4.9839053190e+02    4.9800000000e+02    5.0000000000e-01   -4.5126597249e+01    9.9404037779e-01    9.9397590361e-01
        92   -4.5209247838e+01    1.3686198553e+00    5.0145930406e+02    5.0100000000e+02    7.5000000000e-01   -4.5123683924e+01    9.9377016048e-01    9.9201596806e-01
        93   -4.5156220864e+01    1.2127609072e+00    5.0030211469e+02    5.0000000000e+02    5.0000000000e-01   -4.5130625468e+01    9.9402389833e-01    9.9600000000e-01
        94   -4.5230324020e+01    1.3510732083e+00    5.0134152193e+02    5.0100000000e+02    0.0000000000e+00   -4.5128379931e+01    9.9261885651e-01    9.9600798403e-01
        95   -4.5162935632e+01    1.4483942079e+00    5.0133004705e+02    5.0100000000e+02    5.0000000000e-01   -4.5131506423e+01    9.9433513328e-01    9.9800399202e-01
        96   -4.5232374408e+01    1.4890688327e+00    5.0232071651e+02    5.0200000000e+02    2.5000000000e-01   -4.5131620273e+01    9.9441051033e-01    1.0000000000e+00
        97   -4.5280602012e+01    1.4302083619e+00    5.0559956940e+02    5.0500000000e+02    2.5000000000e-01   -4.5134629395e+01    9.9374347440e-01    9.9801980198e-01
        98   -4.5301316106e+01    1.5415757671e+00    5.0675521040e+02    5.0600000000e+02    5.0000000000e-01   -4.5142762347e+01    9.9213373597e-01    9.9407114625e-01
        99   -4.5281852504e+01    1.2765984300e+00    5.0674322808e+02    5.0600000000e+02    2.5000000000e-01   -4.5146893196e+01    9.9236240047e-01    9.9604743083e-01
       100   -4.5203790405e+01    1.1567171646e+00    5.0748059802e+02    5.0700000000e+02    5.0000000000e-01   -4.5148427835e+01    9.9405251372e-01    1.0000000000e+00
       101   -4.5215502992e+01    1.2014792507e+00    5.0928892743e+02    5.0900000000e+02    2.5000000000e-01   -4.5150437972e+01    9.9310056325e-01    1.0000000000e+00
       102   -4.5240886624e+01    1.4327817073e+00    5.0934481628e+02    5.0900000000e+02    0.0000000000e+00   -4.5154680337e+01    9.9285082609e-01    1.0000000000e+00
       103   -4.5239868105e+01    1.5707265184e+00    5.1040284054e+02    5.1000000000e+02    0.0000000000e+00   -4.5155764735e+01    9.9412805725e-01    9.9803921569e-01
       104   -4.5237190476e+01    1.5686225818e+00    5.1341217473e+02    5.1300000000e+02    5.0000000000e-01   -4.5158779139e+01    9.9422687229e-01    9.9610136452e-01
       105   -4.5136388343e+01    1.4417458508e+00    5.1311365054e+02    5.1300000000e+02    2.5000000000e-01   -4.5165543553e+01    9.9289410789e-01    9.9805068226e-01
       106   -4.5178353499e+01    1.4962281651e+00    5.1497837806e+02    5.1500000000e+02    2.5000000000e-01   -4.5164654946e+01    9.9334580152e-01    9.9611650485e-01
       107   -4.5138622404e+01    1.5333253422e+00    5.1493998223e+02    5.1500000000e+02    5.0000000000e-01   -4.5168464929e+01    9.9209848583e-01    9.9223300971e-01
       108   -4.5232198838e+01    1.2814562315e+00    5.1409990608e+02    5.1400000000e+02    2.5000000000e-01   -4.5168117161e+01    9.9433823228e-01    9.9221789883e-01
       109   -4.5216180655e+01    1.3139507408e+00    5.1129759754e+02    5.1100000000e+02    5.0000000000e-01   -4.5167268775e+01    9.9424085287e-01    9.9804305284e-01
       110   -4.5220795794e+01    1.5461744994e+00    5.1226741515e+02    5.1200000000e+02    2.5000000000e-01   -4.5162391905e+01    9.9270645492e-01    9.9414062500e-01
       111   -4.5190292946e+01    1.8091140328e+00    5.1121891000e+02    5.1100000000e+02    5.0000000000e-01   -4.5164913601e+01    9.9460527576e-01    9.9804305284e-01
       112   -4.5134085543e+01    1.6850119444e+00    5.1098059853e+02    5.1100000000e+02    2.5000000000e-01   -4.5163146249e+01    9.9278540558e-01    9.9412915851e-01
       113   -4.5208244089e+01    1.5541346851e+00    5.1103754967e+02    5.1100000000e+02    2.5000000000e-01   -4.5162351080e+01    9.9225053285e-01    9.9412915851e-01
       114   -4.5181960476e+01    1.4700467607e+00    5.1116194326e+02    5.1100000000e+02    5.0000000000e-01   -4.5162929549e+01    9.9110263893e-01    9.9804305284e-01
       115   -4.5148268058e+01    1.3059220500e+00    5.1099099085e+02    5.1100000000e+02    2.5000000000e-01   -4.5163353453e+01    9.9290629770e-01    9.9804305284e-01
       116   -4.5186077005e+01    1.4667017251e+00    5.1000153964e+02    5.1000000000e+02    2.5000000000e-01   -4.5162844755e+01    9.9348573974e-01    9.9411764706e-01
       117   -4.5164918899e+01    1.4478881391e+00    5.0806112421e+02    5.0800000000e+02    5.0000000000e-01   -4.5161125711e+01    9.9221046913e-01    9.9606299213e-01
       118   -4.5133497074e+01    1.2587609756e+00    5.0594199480e+02    5.0600000000e+02    2.5000000000e-01   -4.5157312529e+01    9.9361101242e-01    9.9604743083e-01
       119   -4.5118588022e+01    1.1741516920e+00    5.0685384644e+02    5.0700000000e+02    5.0000000000e-01   -4.5152814224e+01    9.9258959652e-01    9.9802761341e-01
       120   -4.5083286103e+01    1.3330526404e+00    5.0671542368e+02    5.0700000000e+02    2.5000000000e-01   -4.5154153599e+01    9.9387019821e-01    9.9605522682e-01
       121   -4.5173527292e+01    1.2302262927e+00    5.0688162603e+02    5.0700000000e+02    2.5000000000e-01   -4.5153078782e+01    9.9455904024e-01    9.9211045365e-01
       122   -4.5166312956e+01    1.2568586465e+00    5.0509191905e+02    5.0500000000e+02    5.0000000000e-01   -4.5153505487e+01    9.9415987778e-01    9.9801980198e-01
       123   -4.5175633051e+01    1.3234615168e+00    5.0508581701e+02    5.0500000000e+02    2.5000000000e-01   -4.5149995220e+01    9.9373923043e-01    9.9405940594e-01
       124   -4.5194313070e+01    1.2576981276e+00    5.0217226789e+02    5.0200000000e+02    2.5000000000e-01   -4.5150099039e+01    9.9234876396e-01    1.0000000000e+00
       125   -4.5146048468e+01    1.3081985647e+00    5.0913921893e+02    5.0900000000e+02    5.0000000000e-01   -4.5144605511e+01    9.9258573675e-01    9.9214145383e-01
       126   -4.5150924866e+01    1.3450939254e+00    5.0595987578e+02    5.0600000000e+02    2.5000000000e-01   -4.5158214551e+01    9.9392533301e-01    9.9604743083e-01
       127   -4.5103502368e+01    1.3269357307e+00    5.0587891860e+02    5.0600000000e+02    2.5000000000e-01   -4.5151829932e+01    9.9370432151e-01    1.0000000000e+00
       128   -4.5119034297e+01    1.4397294109e+00    5.0980955009e+02    5.1000000000e+02    2.5000000000e-01   -4.5151112553e+01    9.9423214574e-01    9.9607843137e-01
       129   -4.5105090011e+01    1.3050458884e+00    5.0875298980e+02    5.0900000000e+02    2.5000000000e-01   -4.5158447791e+01    9.9205190026e-01    9.9607072692e-01
       130   -4.5138454440e+01    1.2151542896e+00    5.0781632968e+02    5.0800000000e+02    2.5000000000e-01   -4.5155849132e+01    9.9423534663e-01    9.9015748031e-01
       131   -4.5173632378e+01    1.2737569135e+00    5.0703450358e+02    5.0700000000e+02    2.5000000000e-01   -4.5153792321e+01    9.9311397237e-01    9.9605522682e-01
       132   -4.5200868341e+01    1.2199729718e+00    5.0616823555e+02    5.0600000000e+02    2.5000000000e-01   -4.5152355436e+01    9.9333735254e-01    9.9604743083e-01
       133   -4.5177722374e+01    1.3254372624e+00    5.0921197932e+02    5.0900000000e+02    2.5000000000e-01   -4.5150988550e+01    9.9297652717e-01    1.0000000000e+00
