# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
        63   -5.2815266749e+01    1.2657234286e+00    2.0542376632e+03    2.0520000000e+03    6.2500000000e-02   -5.2604483709e+01    9.9907093814e-01    9.9805068226e-01
        64   -5.2807299271e+01    1.3041736533e+00    2.0497299288e+03    2.0560000000e+03    1.2500000000e-01   -5.3423487774e+01    9.9928889058e-01    9.9513618677e-01
        65   -5.2807696796e+01    1.2634821991e+00    2.0473040530e+03    2.0490000000e+03    1.0937500000e-01   -5.2976166321e+01    9.9913467506e-01    9.9707174231e-01
        66   -5.2809071788e+01    1.3064086717e+00    2.0456932718e+03    2.0450000000e+03    7.8125000000e-02   -5.2739721669e+01    9.9916068848e-01    9.9804400978e-01
        67   -5.2823924364e+01    1.2801491261e+00    2.0483773328e+03    2.0460000000e+03    7.8125000000e-02   -5.2583678409e+01    9.9906789135e-01    9.9853372434e-01
        68   -5.2840032429e+01    1.2307318900e+00    2.0507041991e+03    2.0510000000e+03    1.0937500000e-01   -5.2860769874e+01    9.9906510291e-01    9.9707459776e-01
        69   -5.2833527917e+01    1.2408184082e+00    2.0452689402e+03    2.0480000000e+03    9.3750000000e-02   -5.3103940177e+01    9.9918559097e-01    9.9560546875e-01
        70   -5.2836866363e+01    1.1932233388e+00    2.0467577282e+03    2.0440000000e+03    1.2500000000e-01   -5.2566644876e+01    9.9877432947e-01    9.9951076321e-01
        71   -5.2829522564e+01    1.2128259331e+00    2.0522003695e+03    2.0510000000e+03    9.3750000000e-02   -5.2715513950e+01    9.9943876807e-01    9.9804973184e-01
        72   -5.2820144534e+01    1.2035175373e+00    2.0477586781e+03    2.0520000000e+03    7.8125000000e-02   -5.3239294831e+01    9.9909601381e-01    9.9805068226e-01
        73   -5.2826294914e+01    1.2032032753e+00    2.0502677902e+03    2.0500000000e+03    6.2500000000e-02   -5.2796576556e+01    9.9918827449e-01    9.9609756098e-01
        74   -5.2844262127e+01    1.1897636254e+00    2.0518646593e+03    2.0540000000e+03    1.8750000000e-01   -5.3047636280e+01    9.9940157925e-01    9.9756572541e-01
        75   -5.2837970383e+01    1.1902090051e+00    2.0470975619e+03    2.0510000000e+03    7.8125000000e-02   -5.3221314613e+01    9.9922934029e-01    9.9756216480e-01
        76   -5.2826745533e+01    1.1678683270e+00    2.0488388842e+03    2.0480000000e+03    7.8125000000e-02   -5.2749822238e+01    9.9938346200e-01    9.9804687500e-01
        77   -5.2832153936e+01    1.1721678380e+00    2.0451802622e+03    2.0460000000e+03    6.2500000000e-02   -5.2908651043e+01    9.9897824573e-01    9.9706744868e-01
        78   -5.2832439110e+01    1.1752534229e+00    2.0458163897e+03    2.0430000000e+03    9.3750000000e-02   -5.2556599182e+01    9.9917015652e-01    9.9902104748e-01
        79   -5.2821059945e+01    1.1575189500e+00    2.0491187678e+03    2.0470000000e+03    9.3750000000e-02   -5.2619082154e+01    9.9933568565e-01    9.9804592086e-01
        80   -5.2836229477e+01    1.1986597742e+00    2.0519648421e+03    2.0530000000e+03    1.0937500000e-01   -5.2930284779e+01    9.9908900023e-01    9.9805163176e-01
        81   -5.2826019495e+01    1.1973066211e+00    2.0489727363e+03    2.0530000000e+03    6.2500000000e-02   -5.3223046778e+01    9.9905409673e-01    9.9707744764e-01
        82   -5.2832247055e+01    1.2488530358e+00    2.0480609530e+03    2.0490000000e+03    7.8125000000e-02   -5.2920990718e+01    9.9904965266e-01    9.9707174231e-01
        83   -5.2849313247e+01    1.1934322232e+00    2.0470359190e+03    2.0470000000e+03    9.3750000000e-02   -5.2838199404e+01    9.9931418739e-01    9.9658036150e-01
        84   -5.2862562867e+01    1.1908009840e+00    2.0500651963e+03    2.0490000000e+03    1.0937500000e-01   -5.2755142540e+01    9.9923646808e-01    9.9853587116e-01
        85   -5.2878256618e+01    1.2036605256e+00    2.0500172805e+03    2.0520000000e+03    7.8125000000e-02   -5.3064140571e+01    9.9916169090e-01    9.9658869396e-01
        86   -5.2883835347e+01    1.2409740680e+00    2.0490262634e+03    2.0510000000e+03    7.8125000000e-02   -5.3075159704e+01    9.9906386843e-01    9.9756216480e-01
        87   -5.2880731732e+01    1.2262810287e+00    2.0499655738e+03    2.0510000000e+03    6.2500000000e-02   -5.2984031277e+01    9.9907739428e-01    9.9707459776e-01
        88   -5.2883180376e+01    1.2108012850e+00    2.0490640132e+03    2.0510000000e+03    7.8125000000e-02   -5.3072590243e+01    9.9898736933e-01    9.9804973184e-01
        89   -5.2877807075e+01    1.2082927700e+00    2.0509094202e+03    2.0520000000e+03    6.2500000000e-02   -5.2987060929e+01    9.9927048199e-01    9.9805068226e-01
        90   -5.2878493151e+01    1.1747341237e+00    2.0480894580e+03    2.0510000000e+03    6.2500000000e-02   -5.3161728518e+01    9.9902317165e-01    9.9707459776e-01
        91   -5.2863599767e+01    1.1637399175e+00    2.0468393512e+03    2.0470000000e+03    9.3750000000e-02   -5.2887229095e+01    9.9901941733e-01    9.9804592086e-01
        92   -5.2852712615e+01    1.1791024456e+00    2.0480949737e+03    2.0470000000e+03    6.2500000000e-02   -5.2750223030e+01    9.9933687031e-01    9.9755740107e-01
        93   -5.2851839044e+01    1.1886054516e+00    2.0489148377e+03    2.0490000000e+03    7.8125000000e-02   -5.2861987171e+01    9.9891273940e-01    9.9853587116e-01
        94   -5.2855517802e+01    1.3108924333e+00    2.0470890535e+03    2.0480000000e+03    4.6875000000e-02   -5.2941158712e+01    9.9903559436e-01    9.9804687500e-01
        95   -5.2848451201e+01    1.2297244705e+00    2.0488702078e+03    2.0480000000e+03    4.6875000000e-02   -5.2766538392e+01    9.9929665352e-01    9.9804687500e-01
        96   -5.2848052987e+01    1.2718038705e+00    2.0491442937e+03    2.0500000000e+03    9.3750000000e-02   -5.2933414382e+01    9.9939403984e-01    9.9853658537e-01
        97   -5.2863907796e+01    1.2564489190e+00    2.0499313055e+03    2.0510000000e+03    6.2500000000e-02   -5.2959769216e+01    9.9912611202e-01    9.9658703072e-01
